restaurant_id,name,city,locality,cuisines,avg_cost_for_two,currency,rating,votes
44276,Tasty Corner,Bengaluru,New Bel Road,South Indian,200.0,INR,3.6,13
44277,Kolkata Famous Kati Roll,Bengaluru,New Bel Road,Rolls,200.0,INR,3.4,4
44278,Orissa Dining Mess,Bengaluru,New Bel Road,"Bengali, North Indian",300.0,INR,0.0,0
44279,Andhra Mess,Bengaluru,New Bel Road,South Indian,300.0,INR,0.0,0
44280,Hyderabadi Bawarchi Multi Cuisine Restaurant,Bengaluru,New Bel Road,"Biryani, North Indian, Chinese",600.0,INR,3.0,100
44281,A1 Spice Inn,Bengaluru,New Bel Road,"Biryani, Chinese, Hyderabadi, North Indian, South Indian",500.0,INR,3.5,46
44282,Desi Rasoi,Bengaluru,New Bel Road,"Fast Food, North Indian",300.0,INR,0.0,0
44283,Eatsaa,Bengaluru,New Bel Road,Chinese,300.0,INR,3.5,8
44284,Biryani Treats,Bengaluru,New Bel Road,Biryani,650.0,INR,2.5,105
44285,Lotus Bell,Bengaluru,New Bel Road,"North Indian, Chinese",500.0,INR,0.0,0
44286,Home Kitchen,Bengaluru,New Bel Road,North Indian,250.0,INR,0.0,0
44287,Qooked Restaurant,Bengaluru,New Bel Road,"South Indian, Andhra, Chinese, North Indian",300.0,INR,3.3,4
44288,Kake Ka Hotel,Bengaluru,New Bel Road,North Indian,400.0,INR,0.0,0
44289,GET ur FIX @ Chote Miya,Bengaluru,New Bel Road,Fast Food,300.0,INR,3.3,4
44290,Hotel Tasty Land,Bengaluru,New Bel Road,"Chinese, South Indian",200.0,INR,0.0,0
44291,Rumi's,Bengaluru,New Bel Road,"Biryani, Chinese, Rolls",300.0,INR,0.0,0
44292,Ice Magic,Bengaluru,New Bel Road,"Ice Cream, Fast Food, Beverages, Burger, Desserts, Juices",250.0,INR,3.4,6
44293,Munch Box,Bengaluru,New Bel Road,"North Indian, Fast Food, South Indian",400.0,INR,0.0,0
44294,Midnight Hunger Project,Bengaluru,New Bel Road,"North Indian, South Indian, Chinese",300.0,INR,3.2,6
44295,Doner Bel,Bengaluru,New Bel Road,"Turkish, Chinese",400.0,INR,3.4,64
44296,United Cafe & Fastfood,Bengaluru,New Bel Road,"Fast Food, North Indian",400.0,INR,0.0,0
44297,Shawarma & Kolkata Rolls,Bengaluru,New Bel Road,"Rolls, Fast Food",100.0,INR,3.3,4
44298,Sunmart Ice Cream Parlour,Bengaluru,New Bel Road,Ice Cream,100.0,INR,0.0,0
44299,Om Sai Ram Food Junction,Bengaluru,New Bel Road,North Indian,200.0,INR,3.7,39
44300,New Ambur Hot Dum Biriyani,Bengaluru,New Bel Road,Biryani,200.0,INR,0.0,0
44301,Sri Vasavi Bangarpet Chats,Bengaluru,New Bel Road,Fast Food,300.0,INR,0.0,0
44302,La Mirch,Bengaluru,New Bel Road,"North Indian, Kashmiri",400.0,INR,0.0,0
44303,Swaad,Bengaluru,New Bel Road,Bengali,400.0,INR,0.0,0
44304,Hotpot EggStacy Chinese,Bengaluru,New Bel Road,Chinese,250.0,INR,0.0,0
44305,Loca - The World Of Kitchen,Bengaluru,New Bel Road,South Indian,200.0,INR,0.0,0
44306,Rabi North Indian Food,Bengaluru,New Bel Road,"North Indian, Chinese",250.0,INR,0.0,0
44307,Tasty Fast Food,Bengaluru,New Bel Road,"North Indian, Chinese",250.0,INR,3.2,4
44308,New Prashanth Natti Style,Bengaluru,New Bel Road,"South Indian, Biryani",300.0,INR,0.0,0
44309,Bengaluru Hut,Bengaluru,New Bel Road,South Indian,150.0,INR,0.0,0
44310,Durga Mess,Bengaluru,New Bel Road,Mangalorean,200.0,INR,0.0,0
44311,Akshaya Spice,Bengaluru,New Bel Road,"Andhra, Chinese, North Indian",300.0,INR,0.0,0
44312,Patville,Bengaluru,New Bel Road,Desserts,300.0,INR,3.1,9
44313,Yumkiin,Bengaluru,New Bel Road,"Bengali, South Indian, Bihari, Oriya, North Indian",250.0,INR,0.0,0
44314,Bake-A-Luru,Bengaluru,New Bel Road,"Bakery, Desserts",500.0,INR,0.0,0
44315,Ootada Dabba,Bengaluru,New Bel Road,South Indian,200.0,INR,0.0,0
44316,Belly Doze,Bengaluru,New Bel Road,"North Indian, Mughlai, Chinese",600.0,INR,3.6,31
44317,Boys Home,Bengaluru,New Bel Road,"North Indian, South Indian",100.0,INR,0.0,0
44318,Crispy Clouds,Bengaluru,New Bel Road,"Bakery, Desserts",300.0,INR,0.0,0
44319,Sri Gajanana Fruit Juice Center,Bengaluru,New Bel Road,"Juices, Fast Food",150.0,INR,0.0,0
44320,Tripti Hotel & Restaurant,Bengaluru,New Bel Road,"Biryani, South Indian, North Indian",200.0,INR,3.6,18
44321,Mayuri,Bengaluru,New Bel Road,"Andhra, North Indian, Chinese",700.0,INR,2.5,79
44322,Ministry of Burger,Bengaluru,New Bel Road,Continental,500.0,INR,0.0,0
44323,Udupi Garden,Bengaluru,New Bel Road,"North Indian, Chinese, South Indian, Street Food",300.0,INR,3.0,44
44324,Food Feed Restaurant,Bengaluru,New Bel Road,"Arabian, Chinese, Kerala, North Indian",750.0,INR,3.7,29
44325,Kolkatta Famous Kati Rolls,Bengaluru,New Bel Road,Rolls,150.0,INR,0.0,0
44326,Kusum Restaurant,Bengaluru,New Bel Road,"North Indian, Chinese, Mughlai",,INR,3.0,99
44327,Frosted Memories,Bengaluru,New Bel Road,Bakery,200.0,INR,4.0,34
44329,Royal Beans,Bengaluru,New Bel Road,Desserts,400.0,INR,3.8,16
44330,The Higher Taste,Bengaluru,New Bel Road,"North Indian, Fast Food",350.0,INR,3.3,6
44331,Bangalore Blooms,Bengaluru,New Bel Road,Bakery,300.0,INR,0.0,0
44332,Happy Khaana,Bengaluru,New Bel Road,North Indian,300.0,INR,0.0,0
44333,Bonbonbite,Bengaluru,New Bel Road,"Bakery, Desserts",450.0,INR,3.5,10
44334,Cafe Lassi Lab,Bengaluru,New Bel Road,"Fast Food, Beverages",300.0,INR,3.3,6
44335,Bengaluru Cafe,Bengaluru,New Bel Road,South Indian,150.0,INR,3.3,4
44336,Daryaganj Chowk,Bengaluru,New Bel Road,"North Indian, Fast Food",400.0,INR,3.1,13
44337,Shake The Shake,Bengaluru,New Bel Road,Juices,200.0,INR,0.0,0
44338,Rotti Mane,Bengaluru,New Bel Road,South Indian,200.0,INR,0.0,0
44339,Mr. Chef,Bengaluru,New Bel Road,"North Indian, Chinese, Biryani",500.0,INR,3.2,119
44340,Om Meals & Paratha Junction,Bengaluru,New Bel Road,North Indian,100.0,INR,0.0,0
44341,Mabra Family Restaurant,Bengaluru,New Bel Road,"North Indian, Chinese",450.0,INR,3.1,33
44342,Kuttanadu Family Restaurant,Bengaluru,New Bel Road,"Seafood, South Indian",600.0,INR,3.6,17
44343,Kadamba Gardenia,Bengaluru,New Bel Road,"South Indian, Chinese, North Indian, Street Food",400.0,INR,3.6,74
44344,Atithi Satkar,Bengaluru,New Bel Road,"South Indian, North Indian, Fast Food, Chinese",400.0,INR,3.7,91
44345,Kolkata Refreshments,Bengaluru,New Bel Road,"Bengali, Fast Food",200.0,INR,3.0,14
44346,Samba Shake N Juice,Bengaluru,New Bel Road,"Fast Food, Juices",200.0,INR,3.5,11
44347,Sea Salt,Bengaluru,New Bel Road,"South Indian, Seafood",600.0,INR,3.7,18
44348,Hattke,Bengaluru,New Bel Road,"North Indian, South Indian",350.0,INR,3.5,27
44349,The Local Kitchen,Bengaluru,New Bel Road,"Chinese, North Indian",250.0,INR,0.0,0
44350,Indian Bench,Bengaluru,New Bel Road,"Fast Food, North Indian",500.0,INR,0.0,0
44351,Midnight Hunger Solutions 24/7,Bengaluru,New Bel Road,"North Indian, Mughlai, Chinese",500.0,INR,3.0,10
44352,Al Kabab Corner,Bengaluru,New Bel Road,"Chinese, North Indian",350.0,INR,0.0,0
44353,Ruchi Curry Point,Bengaluru,New Bel Road,"Biryani, North Indian",400.0,INR,0.0,0
44354,Sherin Ice Palace,Bengaluru,New Bel Road,"Ice Cream, Desserts",250.0,INR,0.0,0
44355,Star Food County,Bengaluru,New Bel Road,Fast Food,300.0,INR,3.4,11
44356,Desi Spicey,Bengaluru,New Bel Road,"North Indian, Chinese",300.0,INR,0.0,0
44357,Dil Face Food,Bengaluru,New Bel Road,Fast Food,150.0,INR,0.0,0
44358,Sketches,Bengaluru,New Bel Road,"South Indian, Fast Food",350.0,INR,3.5,14
44359,New Ambur Hot Dum Biryani,Bengaluru,New Bel Road,"Arabian, Biryani, North Indian",400.0,INR,0.0,0
44360,Casrod Naaz,Bengaluru,New Bel Road,"Mughlai, North Indian, Chinese",450.0,INR,0.0,0
44361,Cafe Mojo,Bengaluru,New Bel Road,Fast Food,400.0,INR,0.0,0
44362,Cherry Chinese Fast Food & Kolkata Kati Rolls,Bengaluru,New Bel Road,"Chinese, Rolls, Fast Food",400.0,INR,0.0,0
44363,Sastry And Sastry Pure Veg Food,Bengaluru,New Bel Road,"South Indian, North Indian, Chinese",300.0,INR,0.0,0
44364,Lasagna,Bengaluru,New Bel Road,Italian,300.0,INR,0.0,0
44365,Nala Bheema Hotel,Bengaluru,New Bel Road,South Indian,150.0,INR,0.0,0
44366,Terminus Tiffin Meal Service,Bengaluru,New Bel Road,North Indian,200.0,INR,0.0,0
44367,Abzain Paradise,Bengaluru,New Bel Road,North Indian,300.0,INR,2.9,42
44368,Kusum Rolls,Bengaluru,New Bel Road,Street Food,300.0,INR,3.6,76
44369,Hyderabad Biryaani Palace,Bengaluru,New Bel Road,"North Indian, Chinese, Biryani",600.0,INR,3.0,66
44370,Kalkata Kati Roll,Bengaluru,New Bel Road,"Fast Food, Rolls",150.0,INR,3.3,7
44371,Tuckinto,Bengaluru,New Bel Road,Cafe,400.0,INR,3.8,30
44372,Wow Sikkim Momo's,Bengaluru,New Bel Road,"Chinese, North Indian",300.0,INR,3.5,11
44373,Kolkata Famous Kati Rolls,Bengaluru,New Bel Road,Rolls,150.0,INR,0.0,0
44374,Amrita Nadia Sweets,Bengaluru,New Bel Road,Mithai,400.0,INR,3.2,4
44375,Mexican Taste,Bengaluru,New Bel Road,"Fast Food, Burger, Rolls, Salad",200.0,INR,3.3,9
44377,BOX8- Desi Meals,Bengaluru,New Bel Road,"North Indian, Mughlai, Fast Food",500.0,INR,4.4,44
44378,Juglee,Bengaluru,New Bel Road,"Fast Food, Sandwich, Beverages",150.0,INR,0.0,0
44379,Mojo Pizza - 2X Toppings,Bengaluru,New Bel Road,Pizza,600.0,INR,4.2,50
44382,Corner House Ice Cream,Bengaluru,New Bel Road,"Ice Cream, Desserts",400.0,INR,4.5,703
44385,The Waffle Yard,Bengaluru,New Bel Road,"Desserts, Fast Food",300.0,INR,4.2,149
44390,Amma's Pastries,Bengaluru,New Bel Road,"Bakery, Desserts",400.0,INR,3.9,54
44391,Kanti Sweets,Bengaluru,New Bel Road,"Mithai, Street Food",400.0,INR,4.0,132
44394,Just Bake,Bengaluru,New Bel Road,Bakery,400.0,INR,2.6,84
44395,1 Fahreheit,Bengaluru,New Bel Road,"Desserts, Ice Cream",200.0,INR,0.0,0
44396,The Belgian Waffle Co.,Bengaluru,New Bel Road,"Desserts, Beverages",350.0,INR,3.7,31
44397,KC Das - Sweet House,Bengaluru,New Bel Road,"Mithai, Street Food",200.0,INR,3.0,32
44399,Keventers,Bengaluru,New Bel Road,"Desserts, Beverages, Ice Cream",400.0,INR,3.9,130
44403,Lassi Shop,Bengaluru,New Bel Road,"Beverages, Ice Cream",200.0,INR,3.6,16
44405,Nandhana Mithai,Bengaluru,New Bel Road,"Mithai, Desserts",500.0,INR,0.0,0
44408,Hangyo,Bengaluru,New Bel Road,Ice Cream,200.0,INR,0.0,0
44415,Sri Krishna Bhavan Sweets,Bengaluru,New Bel Road,"Mithai, Street Food",350.0,INR,3.9,56
44417,Bengal Sweets,Bengaluru,New Bel Road,"Mithai, Street Food",300.0,INR,3.9,40
44422,L J Iyengar Bakery,Bengaluru,New Bel Road,"Bakery, Desserts",500.0,INR,0.0,0
44424,1522 - The Pub,Bengaluru,New Bel Road,"Chinese, Continental, North Indian",1400.0,INR,4.3,969
44426,Gilly's Restobar,Bengaluru,New Bel Road,"Continental, Finger Food, North Indian, Chinese",1200.0,INR,4.5,2732
44430,The Light House Restaurant,Bengaluru,New Bel Road,"North Indian, Chinese, Seafood",500.0,INR,4.2,53
44431,Chin Lung Resto-Bar,Bengaluru,New Bel Road,"North Indian, Chinese, Fast Food",1000.0,INR,4.0,307
44435,Sangria Wine Lounge,Bengaluru,New Bel Road,"Continental, Chinese",1000.0,INR,4.0,421
44471,Obsidian Sports and Music Bar -Gokulam Grand Hotel &...,Bengaluru,New Bel Road,Continental,2000.0,INR,3.7,37
44472,Beijing Bites,Bengaluru,New Bel Road,"Chinese, Thai",850.0,INR,3.6,314
44476,Shivaji Kshatriya Restaurant,Bengaluru,New Bel Road,"South Indian, North Indian",500.0,INR,0.0,0
44478,Hotel Panchami Grand,Bengaluru,New Bel Road,"Chinese, North Indian, South Indian",550.0,INR,3.5,15
44490,Kanti Sweets,Bengaluru,New Bel Road,"Mithai, Street Food",400.0,INR,3.5,14
44507,New Swathi Family Restaurant,Bengaluru,New Bel Road,"Andhra, North Indian, Chinese",500.0,INR,0.0,0
44510,H3O,Bengaluru,New Bel Road,"North Indian, Chinese",1000.0,INR,3.2,9
44512,Chill Magic,Bengaluru,New Bel Road,"Juices, Beverages",200.0,INR,0.0,0
44514,Tasty Castle,Bengaluru,New Bel Road,"Chinese, North Indian, Rolls",300.0,INR,0.0,0
44519,RS Shiv Sagar Express,Bengaluru,New Bel Road,"South Indian, North Indian, Chinese, Fast Food",300.0,INR,0.0,0
44523,Domino's Pizza,Bengaluru,New Bel Road,"Pizza, Fast Food",400.0,INR,3.9,487
44534,Shahi Darbar Roll Centre,Bengaluru,New Bel Road,"Street Food, Rolls",400.0,INR,3.9,50
44539,Panchami Garden,Bengaluru,New Bel Road,"South Indian, North Indian, Chinese",300.0,INR,3.3,4
44541,G8 Punjabi Tadka,Bengaluru,New Bel Road,North Indian,200.0,INR,3.7,15
44543,The Krishna Grand,Bengaluru,New Bel Road,"North Indian, South Indian",400.0,INR,3.8,23
44550,KL-58 Thalassery Cafe,Bengaluru,New Bel Road,Kerala,200.0,INR,3.5,14
44555,Banashankari Restaurant,Bengaluru,New Bel Road,South Indian,400.0,INR,3.6,24
44560,Dhanbad Food Stall,Bengaluru,New Bel Road,"Bihari, North Indian, Chinese",200.0,INR,0.0,0
44565,Kusum Rolls,Bengaluru,New Bel Road,Street Food,300.0,INR,3.5,21
44573,Sultan Rolls & Sandwiches,Bengaluru,New Bel Road,"Fast Food, Rolls",300.0,INR,3.9,59
44577,Majaa Thindi,Bengaluru,New Bel Road,South Indian,100.0,INR,3.9,37
44578,Ambur Dum Biryani,Bengaluru,New Bel Road,Biryani,150.0,INR,0.0,0
44582,Kolkata Famous Katti Rolls,Bengaluru,New Bel Road,Rolls,200.0,INR,3.5,22
44589,Paratha Club,Bengaluru,New Bel Road,North Indian,200.0,INR,3.6,16
44590,S-Cafe,Bengaluru,New Bel Road,South Indian,150.0,INR,0.0,0
44591,Bangarpet Chats,Bengaluru,New Bel Road,Street Food,100.0,INR,0.0,0
44601,Gupshap,Bengaluru,New Bel Road,South Indian,300.0,INR,3.5,5
44603,Annapurna Bhavan,Bengaluru,New Bel Road,"North Indian, Street Food",250.0,INR,0.0,0
44605,Unnis Hot Plate,Bengaluru,New Bel Road,Kerala,200.0,INR,0.0,0
44608,Donne Biryani & Egg Rice Adda,Bengaluru,New Bel Road,"Kebab, Biryani",200.0,INR,3.3,8
44609,Kolkata Hot Roll,Bengaluru,New Bel Road,Rolls,150.0,INR,3.4,4
44612,Sun Cafe,Bengaluru,New Bel Road,"North Indian, Chinese, Rolls",300.0,INR,3.3,4
44613,Baba's Food Center,Bengaluru,New Bel Road,"North Indian, Chinese",200.0,INR,0.0,0
44615,New Delhi Dharbaar,Bengaluru,New Bel Road,North Indian,300.0,INR,0.0,0
44616,Sri Basaveswara Hilige Mane,Bengaluru,New Bel Road,South Indian,250.0,INR,0.0,0
44621,Sree Ayyappaa Foods,Bengaluru,New Bel Road,"South Indian, North Indian",300.0,INR,0.0,0
44622,Ambur Biriyani,Bengaluru,New Bel Road,Biryani,250.0,INR,0.0,0
44624,Chandan Shawarma's,Bengaluru,New Bel Road,Lebanese,200.0,INR,0.0,0
44626,Kadavathur Cafe,Bengaluru,New Bel Road,Fast Food,200.0,INR,0.0,0
44627,Grab 'n' Dash,Bengaluru,New Bel Road,Fast Food,200.0,INR,0.0,0
44630,Kolkata No.1 Kati Rolls,Bengaluru,New Bel Road,"Fast Food, Rolls",200.0,INR,0.0,0
44634,Nethravathi Military Hotel,Bengaluru,New Bel Road,"South Indian, North Indian",200.0,INR,0.0,0
44637,Five Star Chicken,Bengaluru,New Bel Road,"Fast Food, Burger",300.0,INR,3.7,32
44644,New Kolkata Chats,Bengaluru,New Bel Road,Street Food,150.0,INR,0.0,0
44645,Donne Biryani Mane,Bengaluru,New Bel Road,Biryani,300.0,INR,3.8,62
44656,Kishi's Cafe,Bengaluru,New Bel Road,"Fast Food, Street Food",500.0,INR,3.5,14
44664,Shree Sagar,Bengaluru,New Bel Road,"South Indian, North Indian, Chinese",450.0,INR,2.9,16
44665,South Saviruchi,Bengaluru,New Bel Road,South Indian,250.0,INR,3.3,7
44671,Kamat Upahaar,Bengaluru,New Bel Road,"South Indian, North Indian",200.0,INR,2.8,28
44674,KurryWheels,Bengaluru,New Bel Road,"North Indian, Chinese",200.0,INR,3.4,8
44676,Sri Venkateshwara Juice and Dosa Centre,Bengaluru,New Bel Road,"Juices, Street Food",100.0,INR,0.0,0
44679,Limra Hotel,Bengaluru,New Bel Road,Fast Food,200.0,INR,0.0,0
44682,SKS Veg Corner,Bengaluru,New Bel Road,South Indian,100.0,INR,0.0,0
44686,Malabar Treat,Bengaluru,New Bel Road,"North Indian, Arabian, South Indian, Chinese",500.0,INR,0.0,0
44687,In & Out,Bengaluru,New Bel Road,Fast Food,250.0,INR,0.0,0
44713,Big Pitcher,Bengaluru,Old Airport Road,"American, Continental, North Indian, Mediterranean",1800.0,INR,4.6,9272
44714,Peacock,Bengaluru,Old Airport Road,"North Indian, Bbq, Mughlai",1200.0,INR,4.0,861
44715,Ministry of Food - Hilton Bangalore Embassy GolfLinks,Bengaluru,Old Airport Road,"North Indian, Asian, South Indian, Italian, European",3000.0,INR,4.2,473
44716,Citrus - The Leela Palace,Bengaluru,Old Airport Road,"North Indian, Italian, Asian, Continental, Mediterranean",3500.0,INR,4.2,597
44717,Limelight - Royal Orchid Hotel,Bengaluru,Old Airport Road,"Continental, North Indian",2200.0,INR,3.9,428
44718,20 Char - Sterlings MAC Hotel,Bengaluru,Old Airport Road,"Chinese, Continental, North Indian, South Indian, Arabian",1400.0,INR,4.0,427
44719,Shebestan - Sterlings MAC Hotel,Bengaluru,Old Airport Road,Arabian,1500.0,INR,4.2,407
44720,Java,Bengaluru,Old Airport Road,"North Indian, Chinese",700.0,INR,3.7,39
44721,Barbeque Nation,Bengaluru,Old Airport Road,"North Indian, European, Mediterranean, Bbq, Kebab",1600.0,INR,4.7,7261
44722,LOFT38,Bengaluru,Old Airport Road,"Italian, Bbq, Asian, Fast Food",1900.0,INR,4.3,3655
44723,Little Italy,Bengaluru,Old Airport Road,"Italian, Pizza, Mexican",1400.0,INR,4.2,3305
44724,Mainland China,Bengaluru,Old Airport Road,Chinese,1700.0,INR,4.4,1554
44725,Dhaba - Estd 1986 Delhi,Bengaluru,Old Airport Road,"North Indian, Mughlai, Desserts",1500.0,INR,4.4,1522
44726,Urban Tamaasha,Bengaluru,Old Airport Road,"North Indian, Chinese, Continental",1200.0,INR,4.1,880
44727,Pasta Street,Bengaluru,Old Airport Road,"Italian, Pizza, Salad",1300.0,INR,4.5,1670
44728,Oye Amritsar,Bengaluru,Old Airport Road,North Indian,600.0,INR,3.9,1488
44729,Empire Restaurant,Bengaluru,Old Airport Road,"North Indian, Mughlai, South Indian, Chinese",750.0,INR,4.1,8286
44730,Southindies,Bengaluru,Old Airport Road,"South Indian, Chettinad, Kerala, Sri Lankan",800.0,INR,4.0,1231
44731,The Kebab Room - Restaurant & Brewery,Bengaluru,Old Airport Road,"Mughlai, North Indian",1000.0,INR,4.0,776
44732,Zaica Dine & Wine,Bengaluru,Old Airport Road,North Indian,1200.0,INR,4.0,1021
44733,Copper Chimney,Bengaluru,Old Airport Road,"North Indian, Biryani",1200.0,INR,4.2,97
44734,Sidewalk Cafe & Bar - The Paul Bangalore,Bengaluru,Old Airport Road,"European, Italian, Asian",1500.0,INR,4.2,217
44735,The Hub & The Bar - Hotel Ramada Encore,Bengaluru,Old Airport Road,"North Indian, Continental, Chinese, European",1700.0,INR,3.9,120
44736,The Paramount Hotel,Bengaluru,Old Airport Road,"North Indian, Chinese, Kerala, Mughlai, Arabian, Beverages",1000.0,INR,2.9,325
44737,Flavors of India,Bengaluru,Old Airport Road,"North Indian, South Indian, Andhra, Mughlai",600.0,INR,3.5,6
44738,Avanti Indian Barbeque & Grill,Bengaluru,Old Airport Road,North Indian,1100.0,INR,3.4,46
44739,Sunny's,Bengaluru,Old Airport Road,"European, Italian, Seafood, Continental",2100.0,INR,0.0,0
44740,House Of Seitan,Bengaluru,Old Airport Road,"Healthy Food, Burger, Beverages, Cafe, Sandwich, Salad",700.0,INR,4.0,38
44741,Cup Chronicles Cafe,Bengaluru,Old Airport Road,"Continental, Desserts, Beverages",450.0,INR,3.9,58
44742,Brown Crust Cafe,Bengaluru,Old Airport Road,"Cafe, Italian, Desserts",300.0,INR,3.2,20
44743,The Chocolate Heaven,Bengaluru,Old Airport Road,"Desserts, Cafe, Italian, Beverages",700.0,INR,3.8,139
44744,Cafe Coffee Day,Bengaluru,Old Airport Road,"Cafe, Fast Food",900.0,INR,0.0,0
44745,Talk Over Table,Bengaluru,Old Airport Road,Cafe,500.0,INR,4.0,287
44746,Chaai Resto,Bengaluru,Old Airport Road,"Cafe, Rolls, Fast Food",200.0,INR,0.0,0
44747,St. Mary's Cafe,Bengaluru,Old Airport Road,"Cafe, Chinese, South Indian",150.0,INR,0.0,0
44748,Cafe Oleiva,Bengaluru,Old Airport Road,Cafe,500.0,INR,3.4,6
44749,Aahar Cafe,Bengaluru,Old Airport Road,Cafe,300.0,INR,0.0,0
44750,9th Cross Cafe,Bengaluru,Old Airport Road,"Cafe, Italian, French",550.0,INR,3.6,12
44751,Lavonne,Bengaluru,Old Airport Road,"Cafe, Desserts",800.0,INR,4.4,1130
44752,Smoor,Bengaluru,Old Airport Road,"Desserts, Cafe, Beverages",900.0,INR,4.6,1732
44753,Ciclo Cafe,Bengaluru,Old Airport Road,"Cafe, Italian, American",1000.0,INR,4.3,1331
44754,Lazy Suzy,Bengaluru,Old Airport Road,"Cafe, Continental, Beverages, Burger, Desserts, Pizza, Bakery, European",1000.0,INR,4.3,1258
44755,Loveshack,Bengaluru,Old Airport Road,"Continental, Pizza, North Indian, Goan, Cafe",1600.0,INR,4.0,1806
44756,Chai Days,Bengaluru,Old Airport Road,"Cafe, Tea, Beverages, Fast Food",200.0,INR,4.5,132
44757,Bean Flickers,Bengaluru,Old Airport Road,"Cafe, American, Fast Food, Coffee, Continental",700.0,INR,4.3,397
44758,Chaipatty,Bengaluru,Old Airport Road,Cafe,,INR,3.0,1275
44759,Tea Brew,Bengaluru,Old Airport Road,"Cafe, Continental, Momos, Italian, North Indian",500.0,INR,4.1,1157
44760,Infinitea Tea Room & Tea Store,Bengaluru,Old Airport Road,"Continental, Cafe, Desserts, Salad, Momos",1000.0,INR,4.3,771
44761,Waffle Magic,Bengaluru,Old Airport Road,"Cafe, Desserts",700.0,INR,4.2,592
44762,The Ants Cafe & Store,Bengaluru,Old Airport Road,"Cafe, Italian, Fast Food",800.0,INR,3.9,1387
44763,Smally's Resto Cafe,Bengaluru,Old Airport Road,"Cafe, Italian, Burger, American, Steak",650.0,INR,4.1,424
44764,Fog City Cafe,Bengaluru,Old Airport Road,"Italian, Fast Food, Burger",500.0,INR,0.0,0
44765,Mama Mia!,Bengaluru,Old Airport Road,"Desserts, Cafe",400.0,INR,4.3,428
44766,Gobble Up Churros Cafe,Bengaluru,Old Airport Road,"Street Food, Continental, Mexican, Beverages, Cafe, Desserts, Spanish",400.0,INR,4.3,379
44767,Cafe Braqa,Bengaluru,Old Airport Road,"Cafe, Italian, Continental, Beverages",700.0,INR,4.1,147
44768,Starbucks,Bengaluru,Old Airport Road,"Cafe, Desserts",700.0,INR,4.2,591
44769,Chantilly,Bengaluru,Old Airport Road,"Cafe, Bakery",450.0,INR,4.1,124
44770,Django,Bengaluru,Old Airport Road,"Beverages, Italian, Pizza, Burger",800.0,INR,4.0,220
44771,Tata Cha,Bengaluru,Old Airport Road,"Cafe, Tea, North Indian",500.0,INR,3.9,681
44772,Grubhouse,Bengaluru,Old Airport Road,"Cafe, Continental",800.0,INR,4.1,338
44773,Eddy's Cafe,Bengaluru,Old Airport Road,"Cafe, American, Salad, Continental, Healthy Food, Italian, Coffee, Desserts",750.0,INR,4.1,142
44774,Lahe Lahe Santhe,Bengaluru,Old Airport Road,"Cafe, Beverages",300.0,INR,3.8,20
44775,D'Cafe,Bengaluru,Old Airport Road,"Cafe, Coffee, Continental",500.0,INR,3.8,18
44776,Lakeview Milkbar,Bengaluru,Old Airport Road,"Fast Food, Desserts, Cafe",600.0,INR,2.9,544
44777,UBCR,Bengaluru,Old Airport Road,Fast Food,200.0,INR,3.3,5
44778,Barista,Bengaluru,Old Airport Road,Cafe,300.0,INR,3.6,18
44779,iSpice Resto Cafe,Bengaluru,Old Airport Road,"North Indian, Chinese, Fast Food",500.0,INR,3.7,32
44780,J's Cafe,Bengaluru,Old Airport Road,"Cafe, Continental",700.0,INR,3.9,155
